,Dimension,Probability,q-values,Number_of_nodes_visited,Path_Length,Solvable,Time
500,50,0.3,0.6,1714,100,1,1.2546663284301758
501,50,0.3,0.6,9,0,0,0.7007601261138916
502,50,0.3,0.6,1749,0,0,1.3650977611541748
503,50,0.3,0.6,1657,98,1,1.1305973529815674
504,50,0.3,0.6,23,0,0,0.7132737636566162
505,50,0.3,0.6,1671,100,1,1.174098014831543
506,50,0.3,0.6,1723,98,1,1.1300556659698486
507,50,0.3,0.6,1,0,0,0.6347742080688477
508,50,0.3,0.6,1662,0,0,1.2117629051208496
509,50,0.3,0.6,1594,102,1,1.0774102210998535
510,50,0.3,0.6,1726,98,1,1.2645959854125977
511,50,0.3,0.6,1709,100,1,1.2446808815002441
512,50,0.3,0.6,1,0,0,0.7599489688873291
513,50,0.3,0.6,1644,100,1,1.1690058708190918
514,50,0.3,0.6,1660,100,1,1.1064157485961914
515,50,0.3,0.6,1715,104,1,1.3523139953613281
516,50,0.3,0.6,9,0,0,0.6326084136962891
517,50,0.3,0.6,1707,98,1,1.1276144981384277
518,50,0.3,0.6,33,0,0,0.6831655502319336
519,50,0.3,0.6,1694,0,0,1.2342474460601807
520,50,0.3,0.6,1711,0,0,1.3750884532928467
521,50,0.3,0.6,1632,0,0,1.1177380084991455
522,50,0.3,0.6,1,0,0,0.7185487747192383
523,50,0.3,0.6,1662,100,1,1.117802381515503
524,50,0.3,0.6,1676,98,1,1.1977386474609375
525,50,0.3,0.6,1663,0,0,1.1886930465698242
526,50,0.3,0.6,45,0,0,0.6496906280517578
527,50,0.3,0.6,3,0,0,0.8499484062194824
528,50,0.3,0.6,1700,98,1,1.5303373336791992
529,50,0.3,0.6,1,0,0,0.7460618019104004
530,50,0.3,0.6,1,0,0,0.7365694046020508
531,50,0.3,0.6,1635,0,0,1.0507748126983643
532,50,0.3,0.6,1660,0,0,1.27492356300354
533,50,0.3,0.6,1661,0,0,1.4029123783111572
534,50,0.3,0.6,1685,102,1,1.1985223293304443
535,50,0.3,0.6,1673,98,1,1.2056171894073486
536,50,0.3,0.6,44,0,0,0.7655456066131592
537,50,0.3,0.6,1688,102,1,1.1702039241790771
538,50,0.3,0.6,1728,0,0,1.275564193725586
539,50,0.3,0.6,1745,0,0,1.1913626194000244
540,50,0.3,0.6,1719,98,1,1.316540241241455
541,50,0.3,0.6,1699,98,1,0.9683330059051514
542,50,0.3,0.6,1735,100,1,1.1751441955566406
543,50,0.3,0.6,1689,0,0,1.2479724884033203
544,50,0.3,0.6,3,0,0,0.7034666538238525
545,50,0.3,0.6,72,0,0,0.7748768329620361
546,50,0.3,0.6,1659,0,0,1.0667955875396729
547,50,0.3,0.6,1506,102,1,1.0016345977783203
548,50,0.3,0.6,1697,0,0,1.4126274585723877
549,50,0.3,0.6,1732,0,0,1.300032377243042
550,50,0.3,0.6,1684,0,0,1.0306050777435303
551,50,0.3,0.6,1,0,0,0.02034473419189453
552,50,0.3,0.6,3,0,0,0.7896955013275146
553,50,0.3,0.6,1706,0,0,1.2581019401550293
554,50,0.3,0.6,3,0,0,0.6913354396820068
555,50,0.3,0.6,1635,106,1,1.1903059482574463
556,50,0.3,0.6,1724,110,1,1.0512313842773438
557,50,0.3,0.6,1731,0,0,1.1567845344543457
558,50,0.3,0.6,1,0,0,0.4245121479034424
559,50,0.3,0.6,1708,0,0,1.1291089057922363
560,50,0.3,0.6,1690,100,1,1.2860190868377686
561,50,0.3,0.6,3,0,0,0.42706751823425293
562,50,0.3,0.6,13,0,0,0.6350643634796143
563,50,0.3,0.6,1,0,0,0.016503334045410156
564,50,0.3,0.6,1761,100,1,1.297480821609497
565,50,0.3,0.6,1651,100,1,1.1488614082336426
566,50,0.3,0.6,1034,130,1,0.8037114143371582
567,50,0.3,0.6,1679,98,1,0.8463742733001709
568,50,0.3,0.6,1662,106,1,1.0507900714874268
569,50,0.3,0.6,1671,0,0,1.1504592895507812
570,50,0.3,0.6,25,0,0,0.6316678524017334
571,50,0.3,0.6,1699,0,0,1.1172726154327393
572,50,0.3,0.6,1721,0,0,1.0326292514801025
573,50,0.3,0.6,6,0,0,0.6333010196685791
574,50,0.3,0.6,19,0,0,0.5154314041137695
575,50,0.3,0.6,1685,100,1,1.2418856620788574
576,50,0.3,0.6,4,0,0,0.7291226387023926
577,50,0.3,0.6,1721,102,1,1.3308095932006836
578,50,0.3,0.6,7,0,0,0.7270071506500244
579,50,0.3,0.6,1663,100,1,1.1381280422210693
580,50,0.3,0.6,1664,100,1,1.1926846504211426
581,50,0.3,0.6,1674,98,1,1.1204934120178223
582,50,0.3,0.6,1723,98,1,1.0574111938476562
583,50,0.3,0.6,1730,0,0,1.0427284240722656
584,50,0.3,0.6,9,0,0,0.7100212574005127
585,50,0.3,0.6,1682,98,1,1.2398700714111328
586,50,0.3,0.6,1697,104,1,1.0756614208221436
587,50,0.3,0.6,1726,98,1,1.3239824771881104
588,50,0.3,0.6,1654,98,1,1.0681426525115967
589,50,0.3,0.6,1696,98,1,1.2530288696289062
590,50,0.3,0.6,1700,102,1,1.1595375537872314
591,50,0.3,0.6,1670,102,1,1.2170119285583496
592,50,0.3,0.6,1707,0,0,1.1083564758300781
593,50,0.3,0.6,1,0,0,0.5813381671905518
594,50,0.3,0.6,1772,0,0,1.2278399467468262
595,50,0.3,0.6,1645,0,0,1.1073668003082275
596,50,0.3,0.6,20,0,0,0.6544547080993652
597,50,0.3,0.6,10,0,0,0.760629415512085
598,50,0.3,0.6,1711,98,1,1.31465482711792
599,50,0.3,0.6,1682,100,1,1.1844921112060547
600,50,0.3,0.7,1656,0,0,1.17226243019104
601,50,0.3,0.7,1747,0,0,1.2512032985687256
602,50,0.3,0.7,1640,0,0,1.133965015411377
603,50,0.3,0.7,3,0,0,0.8583734035491943
604,50,0.3,0.7,4,0,0,0.7416696548461914
605,50,0.3,0.7,1646,0,0,1.1947872638702393
606,50,0.3,0.7,1723,0,0,1.2835168838500977
607,50,0.3,0.7,1643,102,1,1.4312314987182617
608,50,0.3,0.7,1724,100,1,1.3511173725128174
609,50,0.3,0.7,1,0,0,0.7989130020141602
610,50,0.3,0.7,1650,0,0,1.3170361518859863
611,50,0.3,0.7,9,0,0,0.7166650295257568
612,50,0.3,0.7,3,0,0,0.8637244701385498
613,50,0.3,0.7,1694,0,0,1.3998167514801025
614,50,0.3,0.7,1699,0,0,1.2838125228881836
615,50,0.3,0.7,1715,100,1,1.1655309200286865
616,50,0.3,0.7,1704,98,1,1.364842176437378
617,50,0.3,0.7,1685,0,0,1.3470492362976074
618,50,0.3,0.7,1677,0,0,1.3326315879821777
619,50,0.3,0.7,1692,0,0,1.4188716411590576
620,50,0.3,0.7,1748,98,1,1.3376460075378418
621,50,0.3,0.7,1,0,0,0.6438207626342773
622,50,0.3,0.7,1683,98,1,1.3766257762908936
623,50,0.3,0.7,1714,108,1,1.335148811340332
624,50,0.3,0.7,1628,108,1,1.1380987167358398
625,50,0.3,0.7,1700,102,1,1.4983513355255127
626,50,0.3,0.7,1732,98,1,1.3671815395355225
627,50,0.3,0.7,1,0,0,0.8807699680328369
628,50,0.3,0.7,1,0,0,0.816993236541748
629,50,0.3,0.7,31,0,0,0.7828528881072998
630,50,0.3,0.7,39,0,0,0.7470672130584717
631,50,0.3,0.7,1713,106,1,1.3484044075012207
632,50,0.3,0.7,7,0,0,0.7804815769195557
633,50,0.3,0.7,1706,100,1,1.252819299697876
634,50,0.3,0.7,1697,106,1,1.3829913139343262
635,50,0.3,0.7,1690,100,1,1.350200891494751
636,50,0.3,0.7,1691,102,1,1.3865399360656738
637,50,0.3,0.7,1715,98,1,1.3475494384765625
638,50,0.3,0.7,19,0,0,0.7155025005340576
639,50,0.3,0.7,1680,98,1,1.3677449226379395
640,50,0.3,0.7,1725,0,0,1.3201825618743896
641,50,0.3,0.7,1697,104,1,1.323490858078003
642,50,0.3,0.7,1664,0,0,1.3187756538391113
643,50,0.3,0.7,1609,0,0,1.2219958305358887
644,50,0.3,0.7,1726,100,1,1.2302956581115723
645,50,0.3,0.7,1714,0,0,1.2923610210418701
646,50,0.3,0.7,1709,98,1,1.2149028778076172
647,50,0.3,0.7,3,0,0,0.865269660949707
648,50,0.3,0.7,1687,100,1,1.4437239170074463
649,50,0.3,0.7,1699,98,1,1.3022384643554688
650,50,0.3,0.7,1669,98,1,1.1996986865997314
651,50,0.3,0.7,1747,106,1,1.249701738357544
652,50,0.3,0.7,1664,98,1,1.395237922668457
653,50,0.3,0.7,7,0,0,0.8032581806182861
654,50,0.3,0.7,1730,102,1,1.3243181705474854
655,50,0.3,0.7,1,0,0,0.8504481315612793
656,50,0.3,0.7,1716,98,1,1.3633432388305664
657,50,0.3,0.7,1,0,0,0.7823185920715332
658,50,0.3,0.7,26,0,0,0.7378580570220947
659,50,0.3,0.7,1730,0,0,1.463454246520996
660,50,0.3,0.7,1,0,0,0.8597695827484131
661,50,0.3,0.7,1664,104,1,1.182203769683838
662,50,0.3,0.7,1708,0,0,1.2991259098052979
663,50,0.3,0.7,1669,100,1,1.2291817665100098
664,50,0.3,0.7,1715,0,0,1.4774138927459717
665,50,0.3,0.7,1710,104,1,1.4671075344085693
666,50,0.3,0.7,1,0,0,0.9847781658172607
667,50,0.3,0.7,1714,100,1,1.24342942237854
668,50,0.3,0.7,3,0,0,0.8027546405792236
669,50,0.3,0.7,1637,0,0,1.3503403663635254
670,50,0.3,0.7,3,0,0,0.834406852722168
671,50,0.3,0.7,1607,102,1,1.2352163791656494
672,50,0.3,0.7,1,0,0,0.8998746871948242
673,50,0.3,0.7,4,0,0,0.6932857036590576
674,50,0.3,0.7,1680,100,1,1.2358074188232422
675,50,0.3,0.7,1,0,0,0.8321652412414551
676,50,0.3,0.7,1670,100,1,1.3115901947021484
677,50,0.3,0.7,1687,106,1,1.276789903640747
678,50,0.3,0.7,1747,0,0,1.4806020259857178
679,50,0.3,0.7,1663,98,1,1.3649110794067383
680,50,0.3,0.7,1,0,0,0.7291502952575684
681,50,0.3,0.7,1634,104,1,1.2742786407470703
682,50,0.3,0.7,1683,0,0,1.4171948432922363
683,50,0.3,0.7,1633,104,1,1.1689374446868896
684,50,0.3,0.7,46,0,0,0.7165601253509521
685,50,0.3,0.7,6,0,0,0.8520932197570801
686,50,0.3,0.7,1,0,0,0.7168171405792236
687,50,0.3,0.7,1714,106,1,1.2850899696350098
688,50,0.3,0.7,1698,104,1,1.399749755859375
689,50,0.3,0.7,8,0,0,0.7612874507904053
690,50,0.3,0.7,1607,0,0,1.216721773147583
691,50,0.3,0.7,1700,98,1,1.3817760944366455
692,50,0.3,0.7,1639,98,1,1.393057107925415
693,50,0.3,0.7,1643,0,0,1.2723512649536133
694,50,0.3,0.7,1680,0,0,1.2508940696716309
695,50,0.3,0.7,1621,98,1,1.5852150917053223
696,50,0.3,0.7,1,0,0,0.015635967254638672
697,50,0.3,0.7,1756,98,1,1.2686264514923096
698,50,0.3,0.7,5,0,0,0.834357500076294
699,50,0.3,0.7,12,0,0,0.8438177108764648
700,50,0.3,0.8,1697,98,1,1.3521482944488525
701,50,0.3,0.8,1735,98,1,1.5190691947937012
702,50,0.3,0.8,1,0,0,0.9030790328979492
703,50,0.3,0.8,1650,102,1,1.4077215194702148
704,50,0.3,0.8,1553,98,1,1.3633384704589844
705,50,0.3,0.8,1,0,0,0.8352146148681641
706,50,0.3,0.8,1738,100,1,1.3471319675445557
707,50,0.3,0.8,1727,102,1,1.4099960327148438
708,50,0.3,0.8,1720,106,1,1.3650805950164795
709,50,0.3,0.8,1,0,0,0.9241964817047119
710,50,0.3,0.8,9,0,0,0.8499040603637695
711,50,0.3,0.8,1685,100,1,1.3842601776123047
712,50,0.3,0.8,1802,98,1,1.532313585281372
713,50,0.3,0.8,1,0,0,0.8416833877563477
714,50,0.3,0.8,1670,100,1,1.3176438808441162
715,50,0.3,0.8,1714,102,1,1.416773796081543
716,50,0.3,0.8,1,0,0,0.9921600818634033
717,50,0.3,0.8,1,0,0,1.153648853302002
718,50,0.3,0.8,1691,0,0,1.3517577648162842
719,50,0.3,0.8,10,0,0,0.9332945346832275
720,50,0.3,0.8,1748,98,1,1.4675211906433105
721,50,0.3,0.8,1641,0,0,1.364898920059204
722,50,0.3,0.8,1726,102,1,1.4531066417694092
723,50,0.3,0.8,1756,100,1,1.5155372619628906
724,50,0.3,0.8,1738,0,0,1.472374677658081
725,50,0.3,0.8,143,0,0,0.8010349273681641
726,50,0.3,0.8,1733,0,0,1.4431774616241455
727,50,0.3,0.8,7,0,0,0.9329800605773926
728,50,0.3,0.8,1,0,0,0.9565179347991943
729,50,0.3,0.8,1702,98,1,1.3921113014221191
730,50,0.3,0.8,4,0,0,0.8666353225708008
731,50,0.3,0.8,24,0,0,0.9140529632568359
732,50,0.3,0.8,1644,98,1,1.8419826030731201
733,50,0.3,0.8,1723,98,1,1.441697359085083
734,50,0.3,0.8,1,0,0,0.9327855110168457
735,50,0.3,0.8,1,0,0,0.8537442684173584
736,50,0.3,0.8,1708,0,0,1.4067037105560303
737,50,0.3,0.8,1628,98,1,1.2522501945495605
738,50,0.3,0.8,11,0,0,0.9316995143890381
739,50,0.3,0.8,1761,0,0,1.483361005783081
740,50,0.3,0.8,1733,0,0,1.557314157485962
741,50,0.3,0.8,1697,98,1,1.4443132877349854
742,50,0.3,0.8,5,0,0,0.8981606960296631
743,50,0.3,0.8,1591,100,1,1.3038582801818848
744,50,0.3,0.8,9,0,0,0.9617953300476074
745,50,0.3,0.8,29,0,0,0.6381087303161621
746,50,0.3,0.8,1566,100,1,1.4000444412231445
747,50,0.3,0.8,1634,106,1,1.4150300025939941
748,50,0.3,0.8,1666,100,1,1.3688435554504395
749,50,0.3,0.8,1695,0,0,1.4239017963409424
750,50,0.3,0.8,8,0,0,0.8319206237792969
751,50,0.3,0.8,1390,104,1,1.3024327754974365
752,50,0.3,0.8,1699,98,1,1.416649580001831
753,50,0.3,0.8,9,0,0,0.9166390895843506
754,50,0.3,0.8,12,0,0,0.9166209697723389
755,50,0.3,0.8,1638,98,1,1.4830725193023682
756,50,0.3,0.8,65,0,0,0.8832030296325684
757,50,0.3,0.8,1747,0,0,1.5665333271026611
758,50,0.3,0.8,10,0,0,0.7590079307556152
759,50,0.3,0.8,1618,104,1,1.3826189041137695
760,50,0.3,0.8,1709,104,1,1.4387705326080322
761,50,0.3,0.8,1712,0,0,1.4463441371917725
762,50,0.3,0.8,1645,102,1,1.4332642555236816
763,50,0.3,0.8,1726,104,1,1.4009356498718262
764,50,0.3,0.8,1680,98,1,1.3430240154266357
765,50,0.3,0.8,1678,0,0,1.3674240112304688
766,50,0.3,0.8,3,0,0,0.8235564231872559
767,50,0.3,0.8,1706,98,1,1.4237885475158691
768,50,0.3,0.8,1663,100,1,1.329263687133789
769,50,0.3,0.8,1665,98,1,1.5164251327514648
770,50,0.3,0.8,1669,98,1,1.4111876487731934
771,50,0.3,0.8,1490,108,1,1.2543220520019531
772,50,0.3,0.8,1709,100,1,1.342409372329712
773,50,0.3,0.8,4,0,0,0.8853538036346436
774,50,0.3,0.8,1723,98,1,1.353602647781372
775,50,0.3,0.8,1672,0,0,1.433152675628662
776,50,0.3,0.8,1708,100,1,1.4952521324157715
777,50,0.3,0.8,1646,104,1,1.4238035678863525
778,50,0.3,0.8,1,0,0,0.9692709445953369
779,50,0.3,0.8,46,0,0,0.8161816596984863
780,50,0.3,0.8,1674,98,1,1.3742973804473877
781,50,0.3,0.8,1743,0,0,1.4543044567108154
782,50,0.3,0.8,1734,0,0,1.4821672439575195
783,50,0.3,0.8,1,0,0,0.8675026893615723
784,50,0.3,0.8,1726,100,1,1.5323641300201416
785,50,0.3,0.8,1731,100,1,1.4714281558990479
786,50,0.3,0.8,1,0,0,0.9148061275482178
787,50,0.3,0.8,1714,104,1,1.4283723831176758
788,50,0.3,0.8,1716,98,1,1.4333252906799316
789,50,0.3,0.8,8,0,0,0.9319851398468018
790,50,0.3,0.8,3,0,0,0.012450695037841797
791,50,0.3,0.8,1735,0,0,1.5212078094482422
792,50,0.3,0.8,1712,100,1,1.3820850849151611
793,50,0.3,0.8,3,0,0,0.8020868301391602
794,50,0.3,0.8,1689,0,0,1.4811294078826904
795,50,0.3,0.8,1735,98,1,1.4333577156066895
796,50,0.3,0.8,1697,98,1,1.3007433414459229
797,50,0.3,0.8,1639,0,0,1.2666993141174316
798,50,0.3,0.8,1620,102,1,1.4330599308013916
799,50,0.3,0.8,1705,0,0,1.3657948970794678
800,50,0.3,0.9,11,0,0,0.9844419956207275
801,50,0.3,0.9,1718,0,0,1.483119010925293
802,50,0.3,0.9,1705,102,1,1.5923075675964355
803,50,0.3,0.9,31,0,0,1.016296148300171
804,50,0.3,0.9,1651,0,0,1.483729600906372
805,50,0.3,0.9,1678,98,1,1.4502620697021484
806,50,0.3,0.9,1672,100,1,1.5039656162261963
807,50,0.3,0.9,4,0,0,1.0444278717041016
808,50,0.3,0.9,1,0,0,0.9620151519775391
809,50,0.3,0.9,1767,0,0,1.551264762878418
810,50,0.3,0.9,1671,98,1,1.4500043392181396
811,50,0.3,0.9,15,0,0,1.032378911972046
812,50,0.3,0.9,1677,0,0,1.5498898029327393
813,50,0.3,0.9,1743,98,1,1.543639898300171
814,50,0.3,0.9,1659,0,0,1.416686773300171
815,50,0.3,0.9,1680,98,1,1.5171396732330322
816,50,0.3,0.9,1634,104,1,1.4677603244781494
817,50,0.3,0.9,6,0,0,1.0183019638061523
818,50,0.3,0.9,1682,98,1,1.5349366664886475
819,50,0.3,0.9,1639,98,1,1.481142520904541
820,50,0.3,0.9,1729,106,1,1.5836882591247559
821,50,0.3,0.9,3,0,0,0.9849236011505127
822,50,0.3,0.9,1739,98,1,1.5652570724487305
823,50,0.3,0.9,1637,98,1,1.476384162902832
824,50,0.3,0.9,1715,0,0,1.5350394248962402
825,50,0.3,0.9,1678,102,1,1.4834144115447998
826,50,0.3,0.9,1700,0,0,1.5148541927337646
827,50,0.3,0.9,1755,98,1,1.5340182781219482
828,50,0.3,0.9,1619,110,1,1.5244114398956299
829,50,0.3,0.9,1627,102,1,1.4650754928588867
830,50,0.3,0.9,1575,100,1,1.405212163925171
831,50,0.3,0.9,1643,0,0,1.395137071609497
832,50,0.3,0.9,1631,106,1,1.454491138458252
833,50,0.3,0.9,1705,98,1,1.581265926361084
834,50,0.3,0.9,4,0,0,0.9332890510559082
835,50,0.3,0.9,1526,98,1,1.4526607990264893
836,50,0.3,0.9,1685,0,0,1.5729577541351318
837,50,0.3,0.9,1663,100,1,1.5151920318603516
838,50,0.3,0.9,6,0,0,0.9682185649871826
839,50,0.3,0.9,1,0,0,1.0091583728790283
840,50,0.3,0.9,1697,100,1,1.5327022075653076
841,50,0.3,0.9,15,0,0,1.0825319290161133
842,50,0.3,0.9,1675,100,1,1.5018689632415771
843,50,0.3,0.9,1771,98,1,1.5821220874786377
844,50,0.3,0.9,1622,100,1,1.3621563911437988
845,50,0.3,0.9,20,0,0,1.0175294876098633
846,50,0.3,0.9,1733,0,0,1.6619322299957275
847,50,0.3,0.9,1714,0,0,1.5176117420196533
848,50,0.3,0.9,26,0,0,0.9998750686645508
849,50,0.3,0.9,1673,100,1,1.3610608577728271
850,50,0.3,0.9,1661,0,0,1.4829120635986328
851,50,0.3,0.9,3,0,0,0.9443414211273193
852,50,0.3,0.9,87,0,0,1.066138744354248
853,50,0.3,0.9,1,0,0,0.9122495651245117
854,50,0.3,0.9,1681,100,1,1.496995449066162
855,50,0.3,0.9,1708,108,1,1.5635435581207275
856,50,0.3,0.9,1670,0,0,1.499058723449707
857,50,0.3,0.9,1,0,0,1.038081407546997
858,50,0.3,0.9,6,0,0,1.046638011932373
859,50,0.3,0.9,1709,100,1,1.4944822788238525
860,50,0.3,0.9,5,0,0,0.9666154384613037
861,50,0.3,0.9,1,0,0,0.9681651592254639
862,50,0.3,0.9,6,0,0,0.968425989151001
863,50,0.3,0.9,1759,98,1,1.5790846347808838
864,50,0.3,0.9,1650,0,0,1.4912848472595215
865,50,0.3,0.9,3,0,0,1.2235307693481445
866,50,0.3,0.9,1716,0,0,1.5823619365692139
867,50,0.3,0.9,1709,0,0,1.5249199867248535
868,50,0.3,0.9,1707,0,0,0.7832438945770264
869,50,0.3,0.9,1731,98,1,1.5332400798797607
870,50,0.3,0.9,1649,100,1,1.501028060913086
871,50,0.3,0.9,1686,0,0,1.498392105102539
872,50,0.3,0.9,1692,98,1,1.544813632965088
873,50,0.3,0.9,1636,98,1,1.5162665843963623
874,50,0.3,0.9,1,0,0,1.0288887023925781
875,50,0.3,0.9,1627,0,0,1.537710428237915
876,50,0.3,0.9,1683,0,0,1.6189181804656982
877,50,0.3,0.9,1,0,0,1.1547977924346924
878,50,0.3,0.9,1787,98,1,1.6316683292388916
879,50,0.3,0.9,3,0,0,1.1829967498779297
880,50,0.3,0.9,3,0,0,1.1395342350006104
881,50,0.3,0.9,1637,106,1,1.5625414848327637
882,50,0.3,0.9,66,0,0,1.0916333198547363
883,50,0.3,0.9,1630,100,1,1.4345543384552002
884,50,0.3,0.9,1690,102,1,1.5175175666809082
885,50,0.3,0.9,1732,0,0,1.566678762435913
886,50,0.3,0.9,1652,102,1,1.4343976974487305
887,50,0.3,0.9,1704,104,1,1.4999520778656006
888,50,0.3,0.9,1668,0,0,1.5155558586120605
889,50,0.3,0.9,1678,0,0,1.498990535736084
890,50,0.3,0.9,1635,0,0,1.4612634181976318
891,50,0.3,0.9,41,0,0,1.0489346981048584
892,50,0.3,0.9,1763,0,0,1.5499374866485596
893,50,0.3,0.9,3,0,0,0.9499473571777344
894,50,0.3,0.9,1702,0,0,1.5533406734466553
895,50,0.3,0.9,1718,100,1,1.5087242126464844
896,50,0.3,0.9,1677,98,1,1.4676458835601807
897,50,0.3,0.9,1715,100,1,1.482241153717041
898,50,0.3,0.9,1652,0,0,1.5492238998413086
899,50,0.3,0.9,1675,106,1,1.5175909996032715
