,Dimension,Probability,Number_of_nodes_visited,Path_Length,Solvable,Time
535,50,0.6,5,0,0,0.0
536,50,0.6,6,0,0,0.0
537,50,0.6,5,0,0,0.01664876937866211
538,50,0.6,1,0,0,0.0009970664978027344
539,50,0.6,1,0,0,0.0018014907836914062
540,50,0.6,16,0,0,0.0
541,50,0.6,1,0,0,0.004789590835571289
542,50,0.6,1,0,0,0.0010645389556884766
543,50,0.6,1,0,0,0.005445718765258789
544,50,0.6,6,0,0,0.002918243408203125
545,50,0.6,3,0,0,0.0
546,50,0.6,3,0,0,0.0010471343994140625
547,50,0.6,3,0,0,0.006232738494873047
548,50,0.6,1,0,0,0.0025513172149658203
549,50,0.6,26,0,0,0.0
550,50,0.6,5,0,0,0.003987312316894531
551,50,0.6,3,0,0,0.0010325908660888672
552,50,0.6,4,0,0,0.0031194686889648438
553,50,0.6,1,0,0,0.0
554,50,0.6,1,0,0,0.008492469787597656
555,50,0.6,4,0,0,0.004456758499145508
556,50,0.6,11,0,0,0.006283283233642578
557,50,0.6,4,0,0,0.0
558,50,0.6,1,0,0,0.0
559,50,0.6,4,0,0,0.0
560,50,0.6,1,0,0,0.015621662139892578
561,50,0.6,1,0,0,0.0030372142791748047
562,50,0.6,10,0,0,0.0
563,50,0.6,3,0,0,0.0
564,50,0.6,1,0,0,0.0
565,50,0.6,4,0,0,0.014574527740478516
566,50,0.6,3,0,0,0.014681577682495117
567,50,0.6,3,0,0,0.0
568,50,0.6,21,0,0,0.0
569,50,0.6,1,0,0,0.0
570,50,0.6,4,0,0,0.0072286128997802734
571,50,0.6,1,0,0,0.0
572,50,0.6,4,0,0,0.0
573,50,0.6,12,0,0,0.015606880187988281
574,50,0.6,1,0,0,0.0010402202606201172
575,50,0.6,7,0,0,0.015798091888427734
576,50,0.6,1,0,0,0.0
577,50,0.6,11,0,0,0.0
578,50,0.6,3,0,0,0.0
579,50,0.6,4,0,0,0.0
580,50,0.6,1,0,0,0.015674114227294922
581,50,0.6,3,0,0,0.0
582,50,0.6,6,0,0,0.005266427993774414
583,50,0.6,9,0,0,0.0
584,50,0.6,7,0,0,0.014414787292480469
585,50,0.6,1,0,0,0.01562190055847168
586,50,0.6,4,0,0,0.0020465850830078125
587,50,0.6,1,0,0,0.0
588,50,0.6,3,0,0,0.0
589,50,0.6,4,0,0,0.0
590,50,0.6,3,0,0,0.0
591,50,0.6,1,0,0,0.0034325122833251953
592,50,0.6,3,0,0,0.0
593,50,0.6,28,0,0,0.0
594,50,0.6,6,0,0,0.004679679870605469
595,50,0.6,10,0,0,0.008481025695800781
596,50,0.6,1,0,0,0.0068395137786865234
597,50,0.6,4,0,0,0.0010073184967041016
598,50,0.6,1,0,0,0.0
599,50,0.6,4,0,0,0.0032172203063964844
600,50,0.7,1,0,0,0.0
601,50,0.7,3,0,0,0.0
602,50,0.7,1,0,0,0.0
603,50,0.7,1,0,0,0.002475738525390625
604,50,0.7,1,0,0,0.00433802604675293
605,50,0.7,1,0,0,0.0029783248901367188
606,50,0.7,3,0,0,0.0030121803283691406
607,50,0.7,1,0,0,0.002844572067260742
608,50,0.7,1,0,0,0.006089687347412109
609,50,0.7,7,0,0,0.0020427703857421875
610,50,0.7,6,0,0,0.006233930587768555
611,50,0.7,3,0,0,0.0
612,50,0.7,3,0,0,0.0025658607482910156
613,50,0.7,3,0,0,0.0
614,50,0.7,1,0,0,0.0019943714141845703
615,50,0.7,1,0,0,0.003589630126953125
616,50,0.7,1,0,0,0.005868196487426758
617,50,0.7,1,0,0,0.0027337074279785156
618,50,0.7,10,0,0,0.0038979053497314453
619,50,0.7,1,0,0,0.0010101795196533203
620,50,0.7,1,0,0,0.0021011829376220703
621,50,0.7,3,0,0,0.005713462829589844
622,50,0.7,3,0,0,0.0022842884063720703
623,50,0.7,1,0,0,0.014762401580810547
624,50,0.7,9,0,0,0.002031564712524414
625,50,0.7,4,0,0,0.0
626,50,0.7,3,0,0,0.0
627,50,0.7,11,0,0,0.0
628,50,0.7,1,0,0,0.014543533325195312
629,50,0.7,1,0,0,0.0010476112365722656
630,50,0.7,1,0,0,0.0
